DATE;TIME PERIOD;BETA0;BETA1;BETA2;BETA3;TAU1;TAU2
18/12/2009;18/Dec/09;2,118247;-1,801206;9,677955;-0,511442;9,65376;0,517033
21/12/2009;21/Dec/09;3,292368;-3,035463;7,300595;-0,43083;8,023777;0,79618
22/12/2009;22/Dec/09;3,352974;-3,104301;7,392873;-0,424638;7,977652;0,888523
23/12/2009;23/Dec/09;3,389157;-3,142556;7,438078;-0,450958;7,955967;0,877686
24/12/2009;24/Dec/09;3,382976;-3,097685;7,403157;-0,562865;7,960856;0,817288
28/12/2009;28/Dec/09;3,432228;-3,163252;7,399504;-0,414322;7,929108;0,616028
29/12/2009;29/Dec/09;3,449893;-3,208089;7,412969;-0,26184;7,877347;0,406641
30/12/2009;30/Dec/09;3,455946;-3,192527;7,408661;-0,290121;7,830321;0,402395
31/12/2009;31/Dec/09;3,460369;-3,185707;7,386253;-0,312062;7,821371;0,474669
04/01/2010;04/Jan/10;3,519283;-3,068811;7,034122;-0,906928;7,850378;0,270181
05/01/2010;05/Jan/10;3,538876;-3,101496;6,979285;-0,952523;7,891632;0,294052
06/01/2010;06/Jan/10;3,574507;-3,148308;7,020276;-0,984471;7,877614;0,298975
07/01/2010;07/Jan/10;3,507269;-3,039732;6,991227;-1,192224;7,961585;0,306047
08/01/2010;08/Jan/10;3,449327;-3,107203;7,178009;-0,788305;7,850106;0,3331
11/01/2010;11/Jan/10;3,471862;-3,093516;7,116093;-0,974058;8,013169;0,354518
12/01/2010;12/Jan/10;3,419141;-3,088899;7,19781;-0,786078;8,022874;0,347291
13/01/2010;13/Jan/10;3,453879;-3,125047;7,225422;-0,780673;8,080183;0,338002
14/01/2010;14/Jan/10;2,054266;-1,622766;10,182255;-1,115553;9,862573;0,337103
15/01/2010;15/Jan/10;2,01627;-1,646181;10,215043;-0,998668;9,792164;0,365897
18/01/2010;18/Jan/10;2,011656;-1,559024;10,070064;-1,226301;9,951824;0,337379
19/01/2010;19/Jan/10;2,00517;-1,593703;10,194272;-1,071198;9,827841;0,310863
20/01/2010;20/Jan/10;2,033329;-1,715759;10,294983;-0,712601;9,993403;0,287693
21/01/2010;21/Jan/10;0,473015;-0,050269;13,216048;-1,059821;11,752072;0,288168
22/01/2010;22/Jan/10;0,335954;-0,134498;13,643491;-0,395162;11,325577;0,360422
25/01/2010;25/Jan/10;0,328799;0,008063;13,444138;-0,821995;11,563323;0,329373
26/01/2010;26/Jan/10;0,287977;-0,023209;13,565869;-0,553515;11,540337;0,303208
27/01/2010;27/Jan/10;0,256463;0,019081;13,467216;-0,552203;11,539807;0,287246
28/01/2010;28/Jan/10;0,22874;0,002425;13,575614;-0,392271;11,322239;0,256883
29/01/2010;29/Jan/10;0,170852;-0,024335;13,826995;-0,092145;10,998344;0,342166
01/02/2010;01/Feb/10;0,335204;-0,037956;13,217701;-0,560636;11,429062;0,256021
02/02/2010;02/Feb/10;0,336514;0,099039;12,99353;-1,041114;11,615342;0,262608
03/02/2010;03/Feb/10;0,408254;0,110627;12,924282;-1,267869;11,982511;0,274027
04/02/2010;04/Feb/10;0,363143;0,237224;12,757298;-1,532565;12,151334;0,310569
05/02/2010;05/Feb/10;0,22966;0,261997;12,960606;-1,212411;11,982406;0,32422
08/02/2010;08/Feb/10;0,103719;0,268222;13,269307;-0,905868;11,543458;0,4104
09/02/2010;09/Feb/10;0,176223;0,194481;13,295185;-0,884707;11,673695;0,403028
10/02/2010;10/Feb/10;0,204094;0,162418;13,317232;-0,866081;11,720575;0,410565
11/02/2010;11/Feb/10;0,204255;0,179622;13,317836;-0,874771;11,707495;0,368976
12/02/2010;12/Feb/10;0,230875;0,137663;13,334225;-0,935254;11,730956;0,432148
15/02/2010;15/Feb/10;0,241379;0,221314;13,248267;-1,304095;11,854848;0,428427
16/02/2010;16/Feb/10;0,239378;0,10966;13,431442;-0,865068;11,776154;0,41655
17/02/2010;17/Feb/10;0,219707;0,130672;13,443355;-0,948514;11,655013;0,532836
18/02/2010;18/Feb/10;0,264507;0,043451;13,538492;-0,804074;11,631848;0,566797
19/02/2010;19/Feb/10;0,260768;-0,01141;13,660192;-0,567097;11,377259;0,559551
22/02/2010;22/Feb/10;0,251667;0,01305;13,650193;-0,660688;11,326473;0,555333
23/02/2010;23/Feb/10;0,229244;0,029454;13,499439;-0,799978;11,385233;0,848745
24/02/2010;24/Feb/10;0,231298;0,030797;13,302201;-0,764574;11,41301;0,654902
25/02/2010;25/Feb/10;0,252293;0,02986;13,247007;-0,936195;11,444936;0,77995
26/02/2010;26/Feb/10;0,238522;0,041042;13,224639;-0,990454;11,421706;0,802253
01/03/2010;01/Mar/10;0,269956;-0,020996;13,26402;-0,834807;11,371221;0,934994
02/03/2010;02/Mar/10;0,277379;-0,018251;13,257118;-0,908931;11,37852;0,947648
03/03/2010;03/Mar/10;0,325751;-0,097055;13,310392;-0,711142;11,359568;0,886321
04/03/2010;04/Mar/10;0,329369;-0,091075;13,280639;-0,769658;11,381069;0,91447
05/03/2010;05/Mar/10;0,341986;-0,115566;13,297195;-0,687042;11,332805;0,784975
08/03/2010;08/Mar/10;0,345128;-0,093429;13,259689;-0,799107;11,352472;0,77755
09/03/2010;09/Mar/10;0,378406;-0,140439;13,181703;-0,756326;11,508489;0,855373
10/03/2010;10/Mar/10;0,384034;-0,153051;13,205885;-0,688654;11,439764;0,786536
11/03/2010;11/Mar/10;0,395027;-0,168678;13,202476;-0,587181;11,446236;0,744824
12/03/2010;12/Mar/10;0,402977;-0,196337;13,229798;-0,452024;11,293311;0,708565
15/03/2010;15/Mar/10;0,406779;-0,187697;13,098253;-0,51119;11,391456;0,700993
16/03/2010;16/Mar/10;0,407189;-0,190265;13,072819;-0,511255;11,40503;0,797623
17/03/2010;17/Mar/10;0,420641;-0,166593;12,987836;-0,82413;11,354085;1,022211
18/03/2010;18/Mar/10;0,452401;-0,220198;13,000582;-0,662769;11,355671;0,97973
19/03/2010;19/Mar/10;0,473283;-0,232554;12,952262;-0,642813;11,393075;0,87608
22/03/2010;22/Mar/10;0,43928;-0,196901;12,867691;-0,659659;11,409679;0,882354
23/03/2010;23/Mar/10;0,418885;-0,166034;12,814962;-0,751771;11,397637;0,902373
24/03/2010;24/Mar/10;0,419688;-0,179812;12,865843;-0,695493;11,229062;0,907672
25/03/2010;25/Mar/10;0,428983;-0,173104;12,893628;-0,790164;11,13539;0,880853
26/03/2010;26/Mar/10;0,459197;-0,208748;12,918756;-0,762984;11,017636;0,873169
29/03/2010;29/Mar/10;0,450926;-0,203306;12,845916;-0,789835;11,062065;0,955744
30/03/2010;30/Mar/10;0,459799;-0,213531;12,846876;-0,776356;10,971816;0,985077
31/03/2010;31/Mar/10;0,438196;-0,159323;12,691394;-0,881774;11,006304;1,052601
01/04/2010;01/Apr/10;0,434332;-0,132402;12,653476;-0,965932;10,82002;1,110364
06/04/2010;06/Apr/10;3,265467;-2,998664;7,157511;-1,699901;6,748514;1,819461
07/04/2010;07/Apr/10;3,252051;-3,005093;7,158158;-1,690274;6,741922;1,842784
08/04/2010;08/Apr/10;3,245151;-2,969547;7,139234;-1,825125;6,782506;1,744853
09/04/2010;09/Apr/10;3,308284;-3,059738;7,185536;-1,640546;6,762593;1,87172
12/04/2010;12/Apr/10;3,330111;-3,09013;7,162508;-1,567309;6,786207;1,965349
13/04/2010;13/Apr/10;3,336232;-3,072465;7,326787;-2,091465;6,54455;2,144897
14/04/2010;14/Apr/10;3,354695;-3,115928;7,331982;-2,059937;6,533578;2,162298
15/04/2010;15/Apr/10;3,367589;-3,108523;7,329576;-2,121476;6,545864;2,111788
16/04/2010;16/Apr/10;3,523441;-3,244156;6,708699;-2,030602;6,528673;1,859333
19/04/2010;19/Apr/10;3,476643;-3,22019;7,357582;-2,933036;5,972364;2,310427
20/04/2010;20/Apr/10;3,518047;-3,275759;7,377636;-2,890477;5,977279;2,460117
21/04/2010;21/Apr/10;3,545626;-3,310061;7,381362;-2,892474;6,014262;2,537691
22/04/2010;22/Apr/10;3,031308;-2,843973;8,82517;-2,773825;6,753702;3,120109
23/04/2010;23/Apr/10;3,028082;-2,826078;8,856208;-2,795675;6,710351;2,960161
26/04/2010;26/Apr/10;3,056428;-2,874409;8,822503;-2,693906;6,790486;3,380135
27/04/2010;27/Apr/10;2,945687;-2,781813;8,882805;-2,680851;6,610607;3,14314
28/04/2010;28/Apr/10;2,927434;-2,80398;8,830346;-2,599052;6,542464;3,300717
29/04/2010;29/Apr/10;2,932612;-2,750949;8,854042;-2,725303;6,631781;3,025822
30/04/2010;30/Apr/10;2,837891;-2,598843;8,792659;-2,889868;6,660523;2,690396
03/05/2010;03/May/10;3,847433;-3,606833;6,540569;-2,9659;5,692164;2,575615
04/05/2010;04/May/10;3,778503;-3,569177;6,501215;-2,977313;5,686808;2,620467
05/05/2010;05/May/10;3,537704;-3,361572;7,888027;-4,280066;5,638554;2,852362
06/05/2010;06/May/10;3,777366;-3,527864;7,602353;-5,215773;5,017498;2,554937
07/05/2010;07/May/10;3,723039;-3,458384;10,785326;-8,896309;4,547202;2,902419
10/05/2010;10/May/10;3,95155;-3,72765;10,859038;-8,817082;4,576836;3,031734
11/05/2010;11/May/10;4,191055;-3,960047;10,405213;-9,217904;4,257257;2,980195
12/05/2010;12/May/10;4,508645;-4,279698;9,576054;-9,910349;3,555753;2,671696
13/05/2010;13/May/10;4,300872;-4,078987;10,10591;-9,465336;4,013099;2,891342
14/05/2010;14/May/10;4,161108;-3,919217;10,070276;-9,499552;4,021336;2,832189
17/05/2010;17/May/10;4,251147;-4,061574;10,104431;-9,45481;3,960874;2,920944
18/05/2010;18/May/10;3,126947;-2,939131;12,638198;-7,65065;6,295332;4,075592
19/05/2010;19/May/10;3,502374;-3,325179;11,865686;-8,257339;5,542501;3,808167
20/05/2010;20/May/10;3,404159;-3,179753;11,767268;-8,359511;5,606523;3,779298
21/05/2010;21/May/10;3,384012;-3,215803;11,778459;-8,330722;5,525039;3,880889
24/05/2010;24/May/10;3,410619;-3,260961;11,764147;-8,342831;5,55746;3,954781
25/05/2010;25/May/10;3,444479;-3,286537;11,690964;-8,406393;5,648309;4,1481
26/05/2010;26/May/10;3,550363;-3,373932;11,739068;-8,359599;5,691963;4,239428
27/05/2010;27/May/10;3,645589;-3,501512;11,77035;-8,317465;5,707645;4,436828
28/05/2010;28/May/10;3,75759;-3,527358;9,293261;-9,43133;3,571645;2,429404
31/05/2010;31/May/10;3,72129;-3,483848;9,284786;-9,440054;3,588401;2,437928
01/06/2010;01/Jun/10;3,67928;-3,439512;9,293544;-9,432303;3,569018;2,414974
02/06/2010;02/Jun/10;3,529608;-3,310888;9,716111;-9,099263;3,867118;2,513689
03/06/2010;03/Jun/10;3,605489;-3,401294;9,81369;-9,011515;3,902978;2,526337
04/06/2010;04/Jun/10;3,549646;-3,337532;9,820358;-9,011743;3,941113;2,529137
07/06/2010;07/Jun/10;3,3749;-3,173733;10,20858;-8,71716;4,135495;2,537502
08/06/2010;08/Jun/10;3,335492;-3,138269;10,214223;-8,715058;4,130717;2,529363
09/06/2010;09/Jun/10;3,344128;-3,126493;10,170914;-8,757481;4,177437;2,536121
10/06/2010;10/Jun/10;3,371766;-3,164742;10,180689;-8,742261;4,140475;2,533914
11/06/2010;11/Jun/10;3,503269;-3,2547;9,746265;-9,102292;3,886233;2,429919
14/06/2010;14/Jun/10;3,53041;-3,284541;9,779572;-9,073273;3,897419;2,458615
15/06/2010;15/Jun/10;3,589575;-3,359669;9,832333;-9,023107;3,903962;2,494625
16/06/2010;16/Jun/10;3,551079;-3,290176;9,809202;-9,04703;3,902834;2,457963
17/06/2010;17/Jun/10;3,60061;-3,365698;9,817774;-9,032105;3,881762;2,496715
18/06/2010;18/Jun/10;3,628349;-3,398393;9,854613;-8,991704;3,861898;2,52187
21/06/2010;21/Jun/10;3,672697;-3,423637;9,867787;-8,979031;3,87965;2,573495
22/06/2010;22/Jun/10;3,600955;-3,345905;9,861888;-8,984096;3,864646;2,559231
23/06/2010;23/Jun/10;3,495403;-3,253678;10,14264;-8,765927;4,129411;2,700497
24/06/2010;24/Jun/10;3,47272;-3,197598;10,098841;-8,813043;4,216092;2,696661
25/06/2010;25/Jun/10;3,35865;-3,086147;10,397988;-8,593102;4,411111;2,783034
28/06/2010;28/Jun/10;3,284754;-2,978981;10,383067;-8,608208;4,386885;2,746875
29/06/2010;29/Jun/10;3,233316;-2,932641;10,359743;-8,635561;4,408087;2,737331
30/06/2010;30/Jun/10;3,207029;-2,855244;10,347265;-8,642297;4,3774;2,722739
01/07/2010;01/Jul/10;3,205819;-2,802586;10,328456;-8,661346;4,424005;2,770611
02/07/2010;02/Jul/10;3,243704;-2,85725;10,335076;-8,656755;4,47213;2,826877
05/07/2010;05/Jul/10;3,179936;-2,783963;10,293597;-8,699705;4,501493;2,813993
06/07/2010;06/Jul/10;3,23395;-2,840754;10,338708;-8,654644;4,50934;2,851525
07/07/2010;07/Jul/10;3,181114;-2,762645;10,31614;-8,680099;4,495907;2,787508
08/07/2010;08/Jul/10;3,21463;-2,735772;10,301198;-8,683185;4,499762;2,830208
09/07/2010;09/Jul/10;3,224957;-2,77004;10,325227;-8,651428;4,498346;2,914141
12/07/2010;12/Jul/10;2,891951;-2,503902;10,908481;-8,207819;4,958765;3,051068
13/07/2010;13/Jul/10;2,923263;-2,541923;10,925431;-8,194265;4,980707;3,071198
14/07/2010;14/Jul/10;2,945671;-2,561997;10,934429;-8,159229;4,953187;3,155566
15/07/2010;15/Jul/10;2,987968;-2,595342;10,967219;-8,122535;4,946576;3,15049
16/07/2010;16/Jul/10;2,935434;-2,499643;10,908343;-8,17973;4,94551;3,104775
19/07/2010;19/Jul/10;2,989535;-2,509503;10,870434;-8,195634;4,924561;3,139983
20/07/2010;20/Jul/10;3,273429;-2,80622;10,260605;-8,660239;4,42235;2,931285
21/07/2010;21/Jul/10;3,243451;-2,774042;10,246352;-8,676699;4,420813;2,851394
22/07/2010;22/Jul/10;3,227755;-2,744447;10,23273;-8,685649;4,371779;2,759311
23/07/2010;23/Jul/10;3,54362;-3,0165;9,55348;-9,205245;3,820161;2,580413
26/07/2010;26/Jul/10;3,643507;-3,17242;9,630522;-9,127469;3,832848;2,687444
27/07/2010;27/Jul/10;3,527309;-3,095845;10,104485;-8,698824;4,189269;2,947775
28/07/2010;28/Jul/10;3,526375;-3,091398;10,06702;-8,73273;4,241197;2,953281
29/07/2010;29/Jul/10;3,558179;-3,143797;10,069537;-8,727163;4,254876;3,009777
30/07/2010;30/Jul/10;3,480464;-3,051172;10,041541;-8,755285;4,256843;2,961412
02/08/2010;02/Aug/10;3,502596;-3,080361;10,069313;-8,722322;4,224616;2,950775
03/08/2010;03/Aug/10;3,394471;-2,929382;9,960737;-8,829068;4,272791;2,882051
04/08/2010;04/Aug/10;3,355531;-2,882102;9,940877;-8,844569;4,249894;2,878428
05/08/2010;05/Aug/10;3,334827;-2,850767;9,913608;-8,866659;4,260279;2,921548
06/08/2010;06/Aug/10;3,322443;-2,830323;9,88342;-8,893815;4,303564;2,991722
09/08/2010;09/Aug/10;3,31674;-2,83038;9,871762;-8,90642;4,333001;2,979168
10/08/2010;10/Aug/10;3,35297;-2,878789;9,901965;-8,877128;4,368445;2,973647
11/08/2010;11/Aug/10;3,227996;-2,752477;9,848261;-8,900821;4,454618;2,929598
12/08/2010;12/Aug/10;3,203476;-2,764166;9,850827;-8,894644;4,414678;2,910547
13/08/2010;13/Aug/10;3,219485;-2,774417;9,840397;-8,904826;4,429121;2,912862
16/08/2010;16/Aug/10;3,087083;-2,638672;9,803206;-8,930708;4,340235;2,871282
17/08/2010;17/Aug/10;3,043926;-2,60071;9,841196;-8,878259;4,245759;2,827778
18/08/2010;18/Aug/10;3,009846;-2,552926;9,795449;-8,923471;4,291014;2,853452
19/08/2010;19/Aug/10;3,026323;-2,561077;9,781194;-8,938753;4,324353;2,869661
20/08/2010;20/Aug/10;2,937717;-2,513751;9,789782;-8,923492;4,214233;2,809281
23/08/2010;23/Aug/10;2,940787;-2,52101;9,798495;-8,913478;4,197949;2,809209
24/08/2010;24/Aug/10;2,76935;-2,319014;9,750635;-8,940391;4,280212;2,796668
25/08/2010;25/Aug/10;2,789858;-2,348093;9,527501;-9,093886;3,913859;2,699464
26/08/2010;26/Aug/10;2,481819;-2,056951;10,116996;-8,608316;4,354632;2,840906
27/08/2010;27/Aug/10;2,435027;-2,00226;10,105296;-8,615005;4,312327;2,832905
30/08/2010;30/Aug/10;2,472384;-2,023292;10,078963;-8,639234;4,387251;2,822565
31/08/2010;31/Aug/10;2,467584;-2,011691;10,060132;-8,653854;4,381771;2,841332
01/09/2010;01/Sep/10;2,804074;-2,370806;9,712144;-8,917108;4,019221;2,730981
02/09/2010;02/Sep/10;2,898778;-2,468291;9,720835;-8,89884;4,121997;2,764156
03/09/2010;03/Sep/10;3,011183;-2,581541;9,765897;-8,85618;4,198773;2,816683
06/09/2010;06/Sep/10;2,995643;-2,561468;9,758447;-8,86465;4,214989;2,824948
07/09/2010;07/Sep/10;2,870597;-2,411078;9,71813;-8,908456;4,212384;2,760613
08/09/2010;08/Sep/10;2,918483;-2,499714;9,793018;-8,810615;4,195789;2,840713
09/09/2010;09/Sep/10;2,934347;-2,523634;9,836925;-8,751417;4,15983;2,883291
10/09/2010;10/Sep/10;3,011213;-2,610973;9,880788;-8,705193;4,168879;2,918309
13/09/2010;13/Sep/10;3,118688;-2,73004;9,914524;-8,672816;4,242198;2,994968
14/09/2010;14/Sep/10;3,020658;-2,627479;9,909318;-8,676064;4,228503;2,97458
15/09/2010;15/Sep/10;3,078307;-2,685115;9,955594;-8,63169;4,250462;3,005105
16/09/2010;16/Sep/10;3,220522;-2,831779;10,028288;-8,563929;4,285984;3,079791
17/09/2010;17/Sep/10;3,082184;-2,670472;9,998212;-8,593017;4,26995;3,013432
20/09/2010;20/Sep/10;3,111166;-2,717738;10,059875;-8,529699;4,261226;3,038684
21/09/2010;21/Sep/10;2,905867;-2,537527;10,456803;-8,190839;4,596295;3,192332
22/09/2010;22/Sep/10;2,856054;-2,479671;10,392072;-8,252607;4,644324;3,236671
23/09/2010;23/Sep/10;2,781692;-2,38483;10,332259;-8,318517;4,702972;3,168794
24/09/2010;24/Sep/10;2,840585;-2,435999;10,33732;-8,313637;4,744194;3,199476
27/09/2010;27/Sep/10;2,786905;-2,329662;10,270553;-8,378837;4,781161;3,206636
28/09/2010;28/Sep/10;2,757924;-2,314061;10,271842;-8,370989;4,747626;3,238463
29/09/2010;29/Sep/10;2,793014;-2,362437;10,311563;-8,301987;4,745858;3,365513
30/09/2010;30/Sep/10;2,757572;-2,206144;10,284229;-8,335364;4,706723;3,264777
01/10/2010;01/Oct/10;2,753312;-2,145069;10,285457;-8,333126;4,684888;3,192988
04/10/2010;04/Oct/10;2,694859;-2,136488;10,255132;-8,345287;4,715676;3,239831
05/10/2010;05/Oct/10;2,690924;-2,122248;10,25126;-8,352134;4,74096;3,21423
06/10/2010;06/Oct/10;2,665946;-2,089959;10,218972;-8,386375;4,78023;3,197685
07/10/2010;07/Oct/10;2,674675;-2,074043;10,230073;-8,377557;4,782264;3,181425
08/10/2010;08/Oct/10;2,729553;-2,139863;10,239395;-8,369399;4,825159;3,230935
11/10/2010;11/Oct/10;2,699586;-2,092274;10,217966;-8,392611;4,837784;3,18536
12/10/2010;12/Oct/10;2,647011;-2,037852;10,192224;-8,420017;4,847803;3,163207
13/10/2010;13/Oct/10;2,707362;-2,115878;10,237927;-8,377429;4,87845;3,186448
14/10/2010;14/Oct/10;2,704626;-2,055434;10,210069;-8,410612;4,911112;3,143961
15/10/2010;15/Oct/10;2,753187;-2,104142;10,256148;-8,362815;4,929551;3,144912
18/10/2010;18/Oct/10;2,795375;-2,130881;10,283166;-8,308145;4,925458;3,252785
19/10/2010;19/Oct/10;2,82009;-2,150526;10,314845;-8,277908;4,942128;3,29617
20/10/2010;20/Oct/10;2,786883;-2,10292;10,341703;-8,236374;4,873973;3,290378
21/10/2010;21/Oct/10;2,795191;-2,114162;10,385236;-8,183972;4,853982;3,292399
22/10/2010;22/Oct/10;2,503583;-1,83113;10,87901;-7,776003;5,295952;3,504249
25/10/2010;25/Oct/10;2,620894;-1,930862;10,590114;-8,006689;5,027734;3,341626
26/10/2010;26/Oct/10;2,65382;-1,942849;10,618329;-7,967484;5,003561;3,381132
27/10/2010;27/Oct/10;2,703307;-2,005701;10,690926;-7,891595;5,01082;3,373193
28/10/2010;28/Oct/10;2,640578;-1,900957;10,647224;-7,937379;5,018227;3,314681
29/10/2010;29/Oct/10;2,599904;-1,868263;10,641039;-7,944622;4,982561;3,246736
01/11/2010;01/Nov/10;2,564364;-1,829477;10,623746;-7,958307;4,970732;3,25787
02/11/2010;02/Nov/10;2,510147;-1,767507;10,618185;-7,961074;4,943774;3,24547
03/11/2010;03/Nov/10;2,260811;-1,532347;10,916236;-7,74164;5,278205;3,380767
04/11/2010;04/Nov/10;2,298987;-1,542905;10,899545;-7,769535;5,370245;3,353925
05/11/2010;05/Nov/10;2,321963;-1,562474;10,898488;-7,772058;5,464761;3,318279
08/11/2010;08/Nov/10;1,949942;-1,179241;11,43094;-7,438253;6,019009;3,475096
09/11/2010;09/Nov/10;1,965689;-1,21704;11,454158;-7,412395;6,011544;3,493078
10/11/2010;10/Nov/10;1,96605;-1,220159;11,472236;-7,391285;5,985728;3,483004
11/11/2010;11/Nov/10;1,971143;-1,212859;11,492105;-7,375307;6,008521;3,377897
12/11/2010;12/Nov/10;2,05678;-1,357901;11,588326;-7,220979;6,009162;3,536295
15/11/2010;15/Nov/10;2,14269;-1,472101;11,645581;-7,139276;6,008583;3,651069
16/11/2010;16/Nov/10;2,152862;-1,491823;11,668212;-7,120625;6,008404;3,591473
17/11/2010;17/Nov/10;2,509701;-1,865146;11,126761;-7,433049;5,452371;3,426056
18/11/2010;18/Nov/10;2,577956;-1,957464;11,218911;-7,324856;5,445163;3,442023
19/11/2010;19/Nov/10;2,554306;-1,912356;11,213357;-7,32556;5,404768;3,414904
22/11/2010;22/Nov/10;2,689033;-2,026127;10,837711;-7,606471;5,143989;3,245372
23/11/2010;23/Nov/10;2,730447;-2,070702;10,465588;-7,866862;4,868992;3,053157
24/11/2010;24/Nov/10;2,744042;-2,120287;10,591323;-7,729748;4,824902;2,97317
25/11/2010;25/Nov/10;3,073604;-2,440513;10,057363;-8,074523;4,34705;2,816402
26/11/2010;26/Nov/10;3,099445;-2,48233;10,084417;-8,047664;4,355468;2,810768
29/11/2010;29/Nov/10;3,074156;-2,446376;10,088649;-8,042819;4,336471;2,729111
30/11/2010;30/Nov/10;3,00809;-2,374987;10,08505;-8,044664;4,287092;2,667827
01/12/2010;01/Dec/10;3,160313;-2,517147;9,881644;-8,159962;4,102909;2,568145
02/12/2010;02/Dec/10;3,369583;-2,71416;9,410639;-8,491049;3,738688;2,354804
03/12/2010;03/Dec/10;3,307016;-2,669772;9,750941;-8,208836;4,041732;2,435769
06/12/2010;06/Dec/10;3,162831;-2,514336;9,938297;-8,092226;4,314313;2,484077
07/12/2010;07/Dec/10;3,236519;-2,601805;9,998587;-8,02981;4,322739;2,487262
08/12/2010;08/Dec/10;3,308372;-2,735653;10,098621;-7,897203;4,25225;2,5584
09/12/2010;09/Dec/10;3,253631;-2,733793;10,13162;-7,812703;4,143317;2,654686
10/12/2010;10/Dec/10;3,330342;-2,782192;9,958868;-7,93104;3,97311;2,58069
13/12/2010;13/Dec/10;3,398913;-2,877462;9,981293;-7,906801;4,009321;2,64765
14/12/2010;14/Dec/10;3,519931;-3,00403;9,814406;-8,016683;3,885745;2,564355
15/12/2010;15/Dec/10;3,599948;-3,071293;9,628751;-8,149564;3,716106;2,47521
16/12/2010;16/Dec/10;3,555836;-3,047624;9,838428;-7,959123;3,851001;2,536496
17/12/2010;17/Dec/10;3,558529;-3,054716;9,826782;-7,968397;3,90026;2,588611
20/12/2010;20/Dec/10;3,371718;-2,871446;10,038545;-7,781573;4,138286;2,696066
21/12/2010;21/Dec/10;3,412189;-2,935768;10,053063;-7,763775;4,149886;2,753511
22/12/2010;22/Dec/10;3,304364;-2,90553;10,243445;-7,598334;4,293137;2,773448
23/12/2010;23/Dec/10;3,384236;-2,942091;9,967288;-7,796449;4,116339;2,591856
24/12/2010;24/Dec/10;3,374735;-2,919945;9,956227;-7,806716;4,113921;2,572538
27/12/2010;27/Dec/10;3,422507;-2,988078;10,007928;-7,749515;4,092563;2,561537
28/12/2010;28/Dec/10;3,393221;-2,908464;9,732623;-7,957888;3,981486;2,42829
29/12/2010;29/Dec/10;3,444111;-2,960817;9,76937;-7,917271;3,977384;2,396064
30/12/2010;30/Dec/10;3,314178;-2,843368;9,975248;-7,755762;4,196998;2,480028
31/12/2010;31/Dec/10;3,299634;-2,805907;9,954167;-7,775306;4,196209;2,451588
03/01/2011;03/Jan/11;3,314164;-2,813316;9,800351;-7,871491;4,08056;2,368589
04/01/2011;04/Jan/11;3,296146;-2,781964;9,782008;-7,884204;4,104912;2,427368
05/01/2011;05/Jan/11;3,247636;-2,800304;10,065555;-7,646224;4,275096;2,583879
06/01/2011;06/Jan/11;3,261652;-2,84224;10,277997;-7,46915;4,417135;2,669745
07/01/2011;07/Jan/11;3,22097;-2,807757;10,26148;-7,48638;4,434009;2,67033
10/01/2011;10/Jan/11;3,207486;-2,803553;10,238046;-7,505004;4,471415;2,742434
11/01/2011;11/Jan/11;3,085692;-2,678239;10,52204;-7,284617;4,745825;2,807932
12/01/2011;12/Jan/11;3,198443;-2,816859;10,613509;-7,155682;4,685075;2,862467
13/01/2011;13/Jan/11;3,020117;-2,650662;11,038244;-6,757467;4,955479;3,136282
14/01/2011;14/Jan/11;2,776433;-2,412173;11,451954;-6,402119;5,329908;3,493094
17/01/2011;17/Jan/11;2,803877;-2,429716;11,458728;-6,397807;5,347119;3,49178
